reviewId,content,score,sentimen,content_clean,prediksi,prob_positif,prob_negatif,prob_netral,at
8af779d2-81b8-4b55-ae2a-5c39d020c65b,"Sudah terselesaikan. Mmng harus ngobrol langsung via telpon dgn CS, bukan via chat dgn CS.",4,Positif,selesai mmng ngobrol langsung via telpon cs via chat cs,Negatif,0.22000520206400032,0.7597000745836479,0.020294723352352453,2026-04-16 09:52:01
c95fc14b-f442-4a28-b53f-6e1f9265892b,mantap,5,Positif,mantap,Positif,0.9948834513509476,0.004540776788161288,0.0005757718608912954,2026-04-16 09:50:49
251342ac-b956-4e6c-96ce-379ff0e19dd5,"anda adakan sekarang subtotal pengiriman khusus akan menjadikan salah satu penurunan pembeli barang besar secara drastis,dan akan beralih ke aplikasi lain voucher sia sia karena tertutupi okeh pesanan subtotal khusus yang besar sekian terima kasih ,semoga di hapus fitur itu dan kami akan pindah dengan aplikasi online lainnya semoga di gubris kalau tidak,cepat atau lanbat akan jadi awal kebangkrutan sekarang malah makin bobrok ekspedisinya pengiriman hampir sebulan baru datang",1,Negatif,adakan subtotal kirim khusus jadi salah turun beli barang drastisdan alih voucher sia sia tutup okeh pesan subtotal khusus sekian terima kasih moga hapus fitur pindah online moga gubris tidakcepat lanbat bangkrut bobrok ekspedisi kirim bulan,Negatif,0.27913563647559886,0.6911096170739057,0.029754746450497284,2026-04-16 09:50:27
10cac7ce-5926-4b2b-b751-1273d80bd355,aku puas dgn pelayanan di shopee lw pun kadang g sesuai harspan jika blnja ada kecewa nya tpi sngt membantu saya yg mls kluar,5,Positif,puas layan lw kadang sesuai harspan blnja kecewa sngt bantu mls kluar,Positif,0.9812305819437978,0.01597724930315769,0.002792168753046159,2026-04-16 09:49:11
94b6a250-e27a-4574-b9f2-b712735963b4,mappi kepi papua Selatan,5,Positif,mappi kep papua selatan,Negatif,0.44368821503398986,0.4963298151608001,0.059981969805209236,2026-04-16 09:47:52
b943a15e-84fb-488d-8714-4d8c3a5e7676,sangat bagus sekali,5,Positif,bagus,Positif,0.984423508260098,0.012964634201392175,0.0026118575385097645,2026-04-16 09:47:19
f16a95e3-24a4-4028-ba0a-02f02986d438,Terbaik 👌👍,5,Positif,baik,Positif,0.8915695251649005,0.10077037997461143,0.007660094860487624,2026-04-16 09:42:33
f4319f20-1136-468e-ab94-117c9253fe0b,pengiriman cepat dan aman tp ada daerah tertentu yg. mgkin jauh dr kota sehingga expedisinya tdk cepat pd hal jarak nya dekat dgn pemesan.,5,Positif,kirim cepat aman daerah mgkin kota expedisinya tdk cepat pd jarak mes,Positif,0.9478359396639551,0.045877545812437,0.006286514523607477,2026-04-16 09:42:02
b6ab3e90-53b8-406f-9a9e-2a8568ad8857,"maksa banget iklannya, tiba² mental langsung ke aplikasi shopee, sumpah ngeganggu banget",5,Positif,maksa iklan mental langsung sumpah ngeganggu,Negatif,0.1767084108458017,0.7794048476982938,0.043886741455903475,2026-04-16 09:41:59
dd0af4f7-a0fb-44fc-b4b5-2e9242b41b0e,proses cepat & memuaskan,5,Positif,proses cepat muas,Positif,0.9760464339189311,0.021532392494053233,0.0024211735870160035,2026-04-16 09:40:42
cdd9cd18-8570-48ee-aefc-e6fdf22ccb32,"burukk sekali voucher diskon gak bisa di pakai padahal akun baru pembelian pertama belum beli apa"" aneh banget nih apk gw spam rating 1",1,Negatif,burukk voucher diskon pakai akun beli beli aneh apk gw spam rating,Negatif,0.21182530939052083,0.7763531267886143,0.011821563820863319,2026-04-16 09:39:14
f42d11f8-4e18-42f3-90ba-c3dcc7c56037,"kurirnyaaa gajelas, paket saya gatau ditaro mana. kurirnya juga ga ada konfirmasi chat no saya",1,Negatif,kurirnyaaa gajelas paket gatau ditaro kurir konfirmasi chat no,Negatif,0.11246250080340374,0.8719919659822156,0.015545533214379462,2026-04-16 09:37:24
6cb61d19-93ea-4e59-98e0-7d3142656c8c,dua kali kena tipu bye shopee,2,Negatif,kali kena tipu bye,Negatif,0.12983185790104243,0.850663021627368,0.01950512047158932,2026-04-16 09:36:37
ce6e445c-7de4-47bd-b91a-482790e03da7,"iklan lu ganggu banget, masa lagi baca wp atau nonton lah tiba tiba masuk ke shopee, gak sekali dua kali setiap menit ini gimana sih ganggu!!!",5,Positif,iklan lu ganggu baca wp nonton masuk kali menit gimana ganggu,Negatif,0.041476528332104835,0.941659238526682,0.016864233141211597,2026-04-16 09:35:16
9aee9e20-deae-42b7-84dc-6c4415db1fed,yang saya tidak suka itu banyak iklan yang memakai AI seolah olah barang bagus ternyata barang yg di jual gak sesuai aslinya,4,Positif,suka iklan pakai ai olah barang bagus barang jual sesuai asli,Positif,0.8915957477539064,0.10168772771586251,0.006716524530231846,2026-04-16 09:34:54
4dde9454-026e-4f56-8b5e-35d3cc473e94,"untuk aplikasi sudah bagus, tapi bisa tidak tambahkan fitur nama kurir disertakan nomer nya, jdi kita bisa komunikasi dengan kurir terlebih dlu itu memudahkan cust juga",4,Positif,bagus tambah fitur nama kurir serta nomer jdi komunikasi kurir dlu mudah cust,Positif,0.7409793155789784,0.21902358891485968,0.039997095506161484,2026-04-16 09:32:17
5986d73c-1079-4c40-b184-9ed919656d33,kecewa saya cuma ganti hp susah log ini karna verifikasi wajah gagal terus dan selalu di bilang ada kejanggalan dari akun saya ??dm? ga ada solusinya ga paham lagi jadi maksudnya saya ga bisa pake akun nya apa gimana nih? apa di uninstall aja ????,1,Negatif,kecewa ganti susah log verifikasi wajah gagal bilang janggal akun dm solusi paham maksud pake akun gimana uninstall,Negatif,0.03255195428047605,0.9565925580770244,0.010855487642496709,2026-04-16 09:28:46
a83bc7a8-c496-4bf8-a47f-481861dd80bd,Barang ke stuck di DC sudah 2 minggu g dikirim.. malah dibatalkan sepihak oleh shoope tnpa konfirmasi.. Lebih hati2 lagi kawan.. Pengalaman pertama saya di shoope seperti ini,1,Negatif,barang stuck dc minggu kirim batal shoope tnpa konfirmasi hati kawan alam shoope,Negatif,0.1458142215582008,0.8285325267034637,0.025653251738336474,2026-04-16 09:28:24
3400e1b9-0bd4-40be-87a8-3367554107cf,"aplkasi bngsat, aplkator maruk, serakah tolol",1,Negatif,aplkasi bngsat aplkator maruk serakah tolol,Negatif,0.19837586780445773,0.7549921610170574,0.046631971178485714,2026-04-16 09:25:53
3ce1e431-9c16-47a8-bd1d-5744a05a6c1b,"halo..saya sangat senang menggunakan aplikasi shopee, tapi ada satu kendala.. yaitu ketika sesudah aplikasi di update aplikasi seperti semakin berat ketika di gunakan. padahal sudah selalu di bersihkan ruang penyimpanan",5,Positif,halosaya senang kendala update berat sih ruang simpan,Positif,0.6689655552041732,0.2832526242243378,0.04778182057148752,2026-04-16 09:23:59
184a5e61-cf86-4e89-869e-51824b1fb885,pengiriman shopee sekarang lama banget kadang nunggu sampe 2 minggu baru sampai itupun pengiriman reguler loh. jadi tolong dong di perbaikin saya suka belanja dishope tapi kalau gini malah cape nunggu paketnya.,1,Negatif,kirim kadang nunggu sampe minggu itu kirim reguler tolong perbaikin suka belanja dishope gin cape nunggu paket,Negatif,0.15632811363025492,0.8034510783708013,0.040220807998947214,2026-04-16 09:20:23
c215de38-2ac3-4b06-9cf3-b24bada37d1d,bagus,5,Positif,bagus,Positif,0.984423508260098,0.012964634201392175,0.0026118575385097645,2026-04-16 09:19:37
89682569-5602-477e-8132-bc7b0dd9f27a,"mantsp,min lanjutkan",5,Positif,mantspmin lanjut,Positif,0.8396018634850854,0.1405676970141099,0.019830439500804188,2026-04-16 09:16:15
24f8b1be-e628-475e-a214-96f35b513a11,sangat puas dengan pelayanannya,5,Positif,puas layan,Positif,0.990194619993345,0.0085976693764217,0.0012077106302334265,2026-04-16 09:14:19
841ce82b-25c9-4eb5-9382-8bb86e5da4c9,"sedihh, padahal barang udah sampe tapi karna org gada dirumah pada kerja malah dibalikin lagii, di bilang pulak pembeli yg menolak hadehh",2,Negatif,sedihh barang sampe org gada rumah kerja dibalikin lagi bilang pulak beli tolak hadehh,Negatif,0.08873319161743978,0.8983838041027806,0.012883004279778593,2026-04-16 09:14:17
d7b92baa-c559-4b1a-8814-bd84babdb368,bagus,5,Positif,bagus,Positif,0.984423508260098,0.012964634201392175,0.0026118575385097645,2026-04-16 09:12:17
20bd3036-4317-4190-86bb-8e20b71c2907,mantap,5,Positif,mantap,Positif,0.9948834513509476,0.004540776788161288,0.0005757718608912954,2026-04-16 09:10:20
5155c3f0-5de1-450f-8966-60d088960832,seep,5,Positif,seep,Positif,0.7209242618741977,0.24094993581514756,0.03812580231065468,2026-04-16 09:09:00
c0c09ec2-bfd4-4031-9f78-0b26c8c89728,sangat recomended,5,Positif,recomended,Positif,0.8340740615759054,0.13959132413114028,0.026334614292954125,2026-04-16 09:07:38
bbd76927-98c6-4685-9f98-5d54f8352d3d,"platform ini makin lama makin parah, barang pesanan kami sering terlantar di gudang ekspedisi SPX, kelalain ditutupi dengan alasan tidak masuk akal dan berkesan membodohi konsumen.",1,Negatif,platform parah barang pesan lantar gudang ekspedisi spx kelalain tutup alas masuk akal kesan bodoh konsumen,Negatif,0.04047143025972205,0.9539133800465267,0.005615189693752189,2026-04-16 09:05:55
869fff79-c34d-47e0-a215-694127dd8313,bagus sekali,5,Positif,bagus,Positif,0.984423508260098,0.012964634201392175,0.0026118575385097645,2026-04-16 09:05:50
475fac15-9ded-4231-8a0f-0622af727157,"lu kalo mau ngasih iklan mikir dong,jangan maksa konsumen",1,Negatif,lu ngasih iklan mikir dongjangan maksa konsumen,Negatif,0.1041618695039513,0.8776425327657258,0.018195597730324208,2026-04-16 09:01:05
0cbe1b9d-3e29-4b5b-94a9-26fa4c04a081,"membantu banget klo soal shopping mah, cepet banget habis uang saya🗿🗿, the best pokoknya shopee mah🔥🔥",5,Positif,bantu klo shopping mah cepet habis uang the best pokok mah,Positif,0.9893689428609929,0.00916638933507001,0.0014646678039363186,2026-04-16 08:57:42
e519200b-3822-4649-844d-c0b0191798ec,slu ada ongkir dll smkin suka blanja dsni 👍🏻👍🏻,5,Positif,slu ongkir dll smkin suka blanja dsni,Positif,0.9504997547882137,0.040336973396023386,0.009163271815762356,2026-04-16 08:54:38
5af724a7-7629-417b-821e-2fd3d0689270,Shopee emang mantap banyak gratis ongkir nya barang2 nya kualitas ok smua apa lagi skrg bisa cek dlu memang pilihan no 1 belanja di shopee,5,Positif,mantap gratis ongkir barang kualitas ok smua skrg cek dlu pilih no belanja,Positif,0.987164757568074,0.011066946320636515,0.0017682961112900028,2026-04-16 08:52:05
59c2ff8a-e7b7-4c59-8b71-972aa99e0da3,iklanny dimana anj risi,1,Negatif,iklanny mana anj risi,Negatif,0.2608003333178648,0.6964744025096106,0.042725264172523834,2026-04-16 08:51:36
6afd9a5e-ce2a-46c3-bffd-7923d00e9559,good,5,Positif,good,Positif,0.9931124046177724,0.0046682288985469235,0.0022193664836804477,2026-04-16 08:51:36
0e287819-6df1-44f5-94e4-4973e50b2124,Shopee memang kerenn,5,Positif,kerenn,Positif,0.798382116479619,0.15642618817710954,0.04519169534327116,2026-04-16 08:51:14
64ea5e6b-cb60-4838-aca9-77924b2c38be,Top Markotop,5,Positif,top markotop,Positif,0.9785404114471318,0.01694872741154776,0.004510861141319886,2026-04-16 08:49:13
453e7a96-8acb-41fe-9b3b-7e5ed72068e6,"Shopeenya bagus tapi jasa Antarnya SPX khususnya kurir Sulawesi Tenggara Kota Baubau tidak amanah, tanpa konfirmasi selalu retur. mengapa jasa kirim lain bisa paket sampai ke alamat tapi SPX ga bisa? TIDAK AMANAH!",1,Negatif,shopeenya bagus jasa antar spx kurir sulawesi tenggara kota baubau amanah konfirmasi retur jasa kirim paket alamat spx amanah,Negatif,0.12713787711116303,0.8624348864461475,0.0104272364426909,2026-04-16 08:48:38
3ede227e-e6e7-46e3-8822-d2bd60f07843,almsksuratpagi,3,Netral,almsksuratpagi,Positif,0.7209242618741977,0.24094993581514756,0.03812580231065468,2026-04-16 08:45:42
7a618c3c-2e25-4ac0-b455-1e9cd476e77f,pengalaman belanja di shoppe cukup baik. cuma untuk penjualan sering kurang responsif dan barang tidak sesuai dengan contoh gambar,4,Positif,alam belanja shoppe jual responsif barang sesuai contoh gambar,Positif,0.9578964262433887,0.03794055900989544,0.0041630147467172935,2026-04-16 08:43:34
b4436f30-920d-44f3-bf3e-f3d19dbde2ec,dua kali dalam sebulan paket hilang..pengiriman jg makin lama..kacauu..auto uninstal dan pindah toko sebelah dah,1,Negatif,kali bulan paket hilangpengiriman lamakacauuauto uninstal pindah toko belah dah,Negatif,0.2400051753212635,0.7291904979909003,0.030804326687837832,2026-04-16 08:38:41
ce64d97b-de7f-4713-a17f-a7f804ce76f6,matap,5,Positif,matap,Positif,0.8642667316104798,0.10530929802587066,0.03042397036364856,2026-04-16 08:36:34
022de0ba-de7f-4a1a-848b-fec5ce91041d,"kenapa si belanja di shopee sering mengecewakan, pengiriman sangat lama, biasanya estimasi 17-20 , datang nya ya tanggal 17 atau paling lambat tgl 18 nya, iniiiiii tgl 16 saja masih stuck blm dikirim² , dan kejadian ini ga sekali 2 kali, tapi SERINGGGGGG, capek ngelapor trus ke CS nya, org beli krn butuh oiiii, jgn seenaknya aja, mana kurirnya ga dicantumkan nama dan nomornya, suka² aja ganti² ga tau siapa yg ngirim!!!!!!",1,Negatif,si belanja kecewa kirim estimasi ya tanggal lambat tgl iniiiiii tgl stuck kirim jadi kali seringggggg capek ngelapor trus cs org beli butuh oiiii jgn kurir cantum nama nomor suka ganti tau ngirim,Negatif,0.04599891783727713,0.9486067055098185,0.005394376652905181,2026-04-16 08:35:03
9d41fb96-a7d0-40f0-a923-8003409721d3,makasi buat sofie....sangat2 membantu.,5,Positif,makas sofiesangat bantu,Positif,0.9669946050350482,0.02552461394094621,0.007480781024006323,2026-04-16 08:34:33
704facc7-1c96-40f3-a3ea-b193ff7a43ea,sangat puas,5,Positif,puas,Positif,0.9906015037913873,0.007650142276662478,0.00174835393195023,2026-04-16 08:33:54
1ab3dfcb-70c0-46fc-ac41-e1ad538733d7,shope bodoh barang pesanan dibatalkan sepihak tanpa konfirmasi,1,Negatif,shope bodoh barang pesan batal konfirmasi,Negatif,0.34016460972375284,0.6452344839272807,0.01460090634896713,2026-04-16 08:29:49
b85a7730-5a23-45cf-b833-738daafedbb6,ketika memasukkan alamat tiba2 kembali ke menu utama,2,Negatif,masuk alamat menu utama,Negatif,0.34659848797376824,0.5943513801100518,0.05905013191617927,2026-04-16 08:29:35
9681c6a2-6713-46ca-9d68-265de7e551b6,sangat bagus,5,Positif,bagus,Positif,0.984423508260098,0.012964634201392175,0.0026118575385097645,2026-04-16 08:28:57
f37fd058-48a0-469c-b0f9-dec916d0198a,sangat puas,5,Positif,puas,Positif,0.9906015037913873,0.007650142276662478,0.00174835393195023,2026-04-16 08:28:36
fe810890-dbe3-4298-a220-710ebb10e990,tiap dapat diskon harga selalu di batalkan oleh toko... seperti promo abal abal,1,Negatif,diskon harga batal toko promo abal abal,Positif,0.7287321716307052,0.25184790796655887,0.019419920402735925,2026-04-16 08:21:49
481e1120-1ae6-47ae-a62c-d6a24874b9fd,sangat membantu,5,Positif,bantu,Positif,0.9864072525007824,0.011455343631184908,0.002137403868032581,2026-04-16 08:16:19
309fbef7-3dc7-463e-a689-5ea1b59c3198,bagus tp banyak iklan,5,Positif,bagus iklan,Positif,0.6849556064122081,0.28922065085543486,0.025823742732356686,2026-04-16 08:14:02
c27246b5-b32b-4c60-9245-9ff988f3f035,sippp,5,Positif,sippp,Positif,0.7209242618741977,0.24094993581514756,0.03812580231065468,2026-04-16 08:08:09
694f8033-bea5-4ad0-b6a3-fdafbd750a22,memuas kan,5,Positif,muas,Positif,0.9807013149043655,0.016746417622172043,0.002552267473462203,2026-04-16 08:05:15
b0f51257-119c-485b-a2e2-96da1d1c4a5b,makin kesini makin makin masa aku 2/3 bulan gak buka shopee sekali nya buka malah akunnya keluar sendiri trus mau login lewat whatsapp eh gak respon whatsapp shopee nya kecewa banget sumpah padahal aku termasuk udah lama pake,1,Negatif,kesini buka buka akun trus login whatsapp eh respon whatsapp kecewa sumpah pake,Negatif,0.15916903413641145,0.8186630608179986,0.022167905045590467,2026-04-16 08:04:25
fac89749-5d95-4811-bfa8-0a8552e9c766,semoga makin makin banyak potongan harga nya,5,Positif,moga potong harga,Positif,0.9474617981197464,0.047603305729715835,0.004934896150537281,2026-04-16 08:04:02
0b816f5c-2dc3-4b43-826e-5bd92626abac,"gara2 orang bego yang gak mau bayar pas paket COD datang sekarang banyak seller me non aktifkan sistem bayar COD,tolonglah kalo GK ngerti system belanja online belanja di warung aja.",4,Positif,gara orang bego bayar pas paket cod seller me non aktif sistem bayar codtolonglah gk ngerti system belanja online belanja warung,Negatif,0.4070240316285977,0.574921221158744,0.018054747212655802,2026-04-16 08:03:53
f5bfb1d0-1bc1-48a0-83c7-56dc2b437b10,simpel dan berguna..,5,Positif,simpel guna,Positif,0.9032246671152768,0.08529021481601798,0.011485118068704893,2026-04-16 08:03:34
fc1d2e78-6a04-4656-8c51-ba93814772a2,"Tolong dijaga kepercayaan dan loyalitas pelanggan. Dlm menyelesaikan masalah antara penjual dan pembeli jgn sampai pembeli diposisi dirugikan. krn keterbasan opsi dan aturan klaim. contoh: proses pengembalian, kekurangan/ketidak sesuaian pesanan.",5,Positif,tolong jaga percaya loyalitas langgan dlm selesai jual beli jgn beli posisi rugi bas opsi atur klaim contoh proses kembali kekuranganketidak sesuai pesan,Positif,0.7942075194097197,0.19789573121566956,0.00789674937461372,2026-04-16 08:00:43
51f2a6d9-daba-40de-b08c-fb3f74ea3b29,sangat membantu,5,Positif,bantu,Positif,0.9864072525007824,0.011455343631184908,0.002137403868032581,2026-04-16 07:56:18
ec6e1558-32e1-421a-9c09-83ef25fe99d7,mantap,5,Positif,mantap,Positif,0.9948834513509476,0.004540776788161288,0.0005757718608912954,2026-04-16 07:55:57
0e80150d-beac-4197-989c-7907494103db,mantap pokok nya,5,Positif,mantap pokok,Positif,0.9928968954710629,0.006178809132130444,0.0009242953968062997,2026-04-16 07:52:38
08be98fe-8493-49c8-a604-a2f437f2298f,paket saya stuck semua padahal sudah bayar cash bukan cod .pengembalian dana lama diproses seakan akan ditunda tunda. pengiriman paket lama sampai 2 Minggu ditunggu padahal sudah bayar duluan harusnya diprioritaskan malahan yang cod yang tiba duluan yang cash malah stuck semakin tidak beres ini shopee dan SPX jadi buat teman teman jangan download aplikasi shopee ini kalo mau pesan paket lewat tiktok aja pengiriman lewat Jnt cepat sampe 3 sampai 4 hari ini pengalaman saya dishope selama 3 tahun,1,Negatif,paket stuck bayar cash cod kembali dana proses akan tunda tunda kirim paket minggu tunggu bayar duluan prioritas cod duluan cash stuck beres spx teman teman download pesan paket tiktok kirim jnt cepat sampe alam dishope,Negatif,0.014805662359012381,0.9686893101698074,0.016505027471182373,2026-04-16 07:50:31
1237c3ed-7e8f-4b80-b6ae-66dc2b19f27e,dulu enak pake aplikasi ini.. sekarang pesen barang dari estimasi sampai 11 - 13 april .. di undur setiap ganti hari sampai hari ini di cek estimasi nya jadi tgl 17 april.. dan barang nya stuck di satu tempat dari tgl 8 .. udah di update aplikasi nya tapi tetep aja gak ada perubahan.. sekarang jadi was-was kalau mau pesan dari aplikasi online begini,5,Positif,enak pake sen barang estimasi april undur ganti cek estimasi tgl april barang stuck tgl update tetep ubah waswas pesan online,Negatif,0.0850657815394997,0.9037907742984908,0.011143444162010414,2026-04-16 07:50:28
4ad00b89-513d-4ff8-8493-ba5a53360a3b,"aplikasi ini sangat bagus, dan sangat membantu bagi orang yang memikiki kesibukan",5,Positif,bagus bantu orang memikiki sibuk,Positif,0.9758423864128669,0.020312876810986234,0.0038447367761476874,2026-04-16 07:49:31
7cdb37aa-739a-4126-9b54-ff1020f23cf3,oke banget sesuai dgn pesanan,5,Positif,oke sesuai pesan,Positif,0.9617446952842126,0.03437844508762669,0.00387685962816023,2026-04-16 07:48:16
bba21c5c-90ad-43d6-94fc-b87e6d1f8f57,banyak promo & discountnya ongkir banyak gratisnya semoga berlanjut,5,Positif,promo discountnya ongkir gratis moga lanjut,Positif,0.9795289405998604,0.017910513196609253,0.002560546203530117,2026-04-16 07:47:48
2d10ff0e-880f-4287-910d-685d9ddf3ad0,belanja di Shopee lebih mudah 😎,5,Positif,belanja mudah,Positif,0.9960259458058224,0.003567648563673227,0.0004064056305037836,2026-04-16 07:44:22
b7d52ef4-0fbd-40a7-a223-b6cdf47410e2,"aplikasi shopee skrng ga kaya dulu,isinya toko penipu,sy akun platinum yaitu akun pembeli tertinggi di shopee,sy ditipu dan penanganan pihak shopee sangat buruk sy sudah lapor ga ada hasil malah di bilang sy belum lapor,pdhal udah jelas bukti dan alasan dari sy,sy kirimkan semua,",1,Negatif,skrng kaya duluisinya toko penipusy akun platinum akun beli tinggi shopeesy tipu tangan buruk sy lapor hasil bilang sy laporpdhal bukti alas sysy kirim,Negatif,0.04265921053422179,0.9525758734099486,0.004764916055831125,2026-04-16 07:41:38
